"Time","Pressão Atmosférica","Pressão Atmosférica Reduzida ao Nível do Mar"
2021-06-30 19:05:00,1000.2295,1024.2295
2021-06-30 19:06:00,1000.2514,1024.2514
2021-06-30 19:07:00,1000.2406,1024.2406
2021-06-30 19:08:00,1000.2447500000001,1024.24475
2021-06-30 19:09:00,1000.2499,1024.2499
2021-06-30 19:10:00,1000.2514,1024.2514
2021-06-30 19:11:00,1000.25,1024.25
2021-06-30 19:12:00,1000.2434,1024.2433999999998
2021-06-30 19:13:00,1000.2227,1024.2227
2021-06-30 19:14:00,1000.2280000000001,1024.228
2021-06-30 19:15:00,1000.181,1024.181
2021-06-30 19:16:00,1000.1980000000001,1024.198
2021-06-30 19:17:00,1000.2566,1024.2566000000002
2021-06-30 19:18:00,1000.2444,1024.2444
2021-06-30 19:19:00,1000.2488000000001,1024.2488
2021-06-30 19:20:00,1000.2555000000001,1024.2555000000002
2021-06-30 19:21:00,1000.2523,1024.2523
2021-06-30 19:22:00,1000.2269,1024.2269000000001
2021-06-30 19:23:00,1000.1852,1024.1852
2021-06-30 19:24:00,1000.2015,1024.2015000000001
2021-06-30 19:25:00,1000.1747,1024.1747
2021-06-30 19:26:00,1000.1682000000001,1024.1682
2021-06-30 19:27:00,1000.172,1024.172
2021-06-30 19:28:00,1000.1808000000001,1024.1808
2021-06-30 19:29:00,1000.1813000000001,1024.1813000000002
2021-06-30 19:30:00,1000.1931,1024.1931
2021-06-30 19:31:00,1000.1545,1024.1545
2021-06-30 19:32:00,1000.1613000000001,1024.1613000000002
2021-06-30 19:33:00,1000.1454,1024.1453999999999
2021-06-30 19:34:00,1000.1453,1024.1453000000001
2021-06-30 19:35:00,1000.1511,1024.1511
2021-06-30 19:36:00,1000.1263,1024.1263
2021-06-30 19:37:00,1000.1187,1024.1187
2021-06-30 19:38:00,1000.1047,1024.1046999999999
2021-06-30 19:39:00,1000.1094,1024.1094
2021-06-30 19:40:00,1000.0930000000001,1024.093
2021-06-30 19:41:00,1000.11,1024.1100000000001
2021-06-30 19:42:00,1000.0953000000001,1024.0953
2021-06-30 19:43:00,1000.1021000000001,1024.1021
2021-06-30 19:44:00,1000.0943500000001,1024.09435
2021-06-30 19:45:00,1000.1278,1024.1278
2021-06-30 19:46:00,1000.1559,1024.1559
2021-06-30 19:47:00,1000.1311000000001,1024.1311
2021-06-30 19:48:00,1000.1497,1024.1497
2021-06-30 19:49:00,1000.1241000000001,1024.1241
2021-06-30 19:50:00,1000.1455000000001,1024.1455
2021-06-30 19:51:00,1000.1803,1024.1803
2021-06-30 19:52:00,1000.1353,1024.1353
2021-06-30 19:53:00,1000.1092,1024.1091999999999
2021-06-30 19:54:00,1000.0958,1024.0958
2021-06-30 19:55:00,1000.0712,1024.0711999999999
2021-06-30 19:56:00,1000.0730000000001,1024.073
2021-06-30 19:57:00,1000.0914,1024.0914
2021-06-30 19:58:00,1000.0782,1024.0782
2021-06-30 19:59:00,1000.082,1024.0819999999999
2021-06-30 20:00:00,1000.0828,1024.0828000000001
2021-06-30 20:01:00,1000.0527000000001,1024.0527000000002
2021-06-30 20:02:00,1000.0488,1024.0488
2021-06-30 20:03:00,1000.0766000000001,1024.0766
2021-06-30 20:04:00,1000.0938000000001,1024.0938
2021-06-30 20:05:00,1000.1022,1024.1022
2021-06-30 20:06:00,1000.1223,1024.1223
2021-06-30 20:07:00,1000.0679,1024.0679
2021-06-30 20:08:00,1000.0392999999999,1024.0393
2021-06-30 20:09:00,1000.0162,1024.0162
2021-06-30 20:10:00,999.9927,1023.9927
2021-06-30 20:11:00,1000.0069000000001,1024.0069
2021-06-30 20:12:00,1000.0125,1024.0125
2021-06-30 20:13:00,1000.0042,1024.0041999999999
2021-06-30 20:14:00,1000.0058,1024.0058
2021-06-30 20:15:00,1000.0497,1024.0497
2021-06-30 20:16:00,1000.0834,1024.0834
2021-06-30 20:17:00,1000.0934,1024.0934
2021-06-30 20:18:00,1000.0614,1024.0614
2021-06-30 20:19:00,1000.0494,1024.0493999999999
2021-06-30 20:20:00,1000.03065,1024.0306500000002
2021-06-30 20:21:00,1000.042,1024.042
2021-06-30 20:22:00,1000.0375,1024.0375
2021-06-30 20:23:00,1000.0268,1024.0268
2021-06-30 20:24:00,1000.0373,1024.0373
2021-06-30 20:25:00,1000.0505,1024.0505
2021-06-30 20:26:00,1000.0583,1024.0583000000001
2021-06-30 20:27:00,1000.0827,1024.0827
2021-06-30 20:28:00,1000.0826,1024.0826
2021-06-30 20:29:00,1000.0477000000001,1024.0477
2021-06-30 20:30:00,1000.0724000000001,1024.0724
2021-06-30 20:31:00,1000.0534,1024.0534
2021-06-30 20:32:00,1000.127,1024.127
2021-06-30 20:33:00,1000.1469000000001,1024.1469000000002
2021-06-30 20:34:00,1000.1575,1024.1575
2021-06-30 20:35:00,1000.1578000000001,1024.1578
2021-06-30 20:36:00,1000.1825,1024.1825
2021-06-30 20:37:00,1000.2033,1024.2033000000001
2021-06-30 20:38:00,1000.1793,1024.1793
2021-06-30 20:39:00,1000.2048,1024.2048
2021-06-30 20:40:00,1000.1818,1024.1817999999998
2021-06-30 20:41:00,1000.1716,1024.1716000000001
2021-06-30 20:42:00,1000.1694,1024.1694
2021-06-30 20:43:00,1000.1614999999999,1024.1615
2021-06-30 20:44:00,1000.1386,1024.1386
2021-06-30 20:45:00,1000.1272,1024.1272
2021-06-30 20:46:00,1000.1474000000001,1024.1474
2021-06-30 20:47:00,1000.1319000000001,1024.1319
2021-06-30 20:48:00,1000.143,1024.143
2021-06-30 20:49:00,1000.1147000000001,1024.1147
2021-06-30 20:50:00,1000.1364,1024.1363999999999
2021-06-30 20:51:00,1000.1305000000001,1024.1305000000002
2021-06-30 20:52:00,,
2021-06-30 20:53:00,1000.1188000000001,1024.1188000000002
2021-06-30 20:54:00,1000.1166000000001,1024.1166
2021-06-30 20:55:00,1000.1123,1024.1123
2021-06-30 20:56:00,1000.1012000000001,1024.1012
2021-06-30 20:57:00,1000.1009,1024.1009
2021-06-30 20:58:00,1000.0995,1024.0995
2021-06-30 20:59:00,1000.1161999999999,1024.1162
2021-06-30 21:00:00,1000.1244,1024.1244000000002
2021-06-30 21:01:00,1000.1142,1024.1142
2021-06-30 21:02:00,1000.0692,1024.0692
2021-06-30 21:03:00,1000.047,1024.047
2021-06-30 21:04:00,1000.0216,1024.0216
2021-06-30 21:05:00,1000,1024
2021-06-30 21:06:00,999.9914,1023.9914
2021-06-30 21:07:00,1000.0258,1024.0258
2021-06-30 21:08:00,999.9925999999999,1023.9925999999999
2021-06-30 21:09:00,999.9978,1023.9978
2021-06-30 21:10:00,999.9925000000001,1023.9925000000001
2021-06-30 21:11:00,999.9992,1023.9992
2021-06-30 21:12:00,1000.0475,1024.0475000000001
2021-06-30 21:13:00,1000.0405000000001,1024.0405
2021-06-30 21:14:00,1000.03375,1024.03375
2021-06-30 21:15:00,1000.0373,1024.0373
2021-06-30 21:16:00,1000.0453,1024.0453
2021-06-30 21:17:00,1000.0616000000001,1024.0616
2021-06-30 21:18:00,1000.0805,1024.0805
2021-06-30 21:19:00,1000.0897,1024.0897
2021-06-30 21:20:00,1000.12,1024.12
2021-06-30 21:21:00,1000.1149,1024.1149
2021-06-30 21:22:00,1000.1359,1024.1359
2021-06-30 21:23:00,1000.138,1024.138
2021-06-30 21:24:00,1000.1491000000001,1024.1491
2021-06-30 21:25:00,1000.153,1024.153
2021-06-30 21:26:00,1000.1197999999999,1024.1198
2021-06-30 21:27:00,1000.1147000000001,1024.1147
2021-06-30 21:28:00,1000.0953999999999,1024.0954
2021-06-30 21:29:00,1000.0748,1024.0747999999999
2021-06-30 21:30:00,1000.0656,1024.0656
2021-06-30 21:31:00,1000.053,1024.0529999999999
2021-06-30 21:32:00,1000.0282000000001,1024.0282000000002
2021-06-30 21:33:00,1000.0383,1024.0383000000002
2021-06-30 21:34:00,1000.0447,1024.0447
2021-06-30 21:35:00,1000.0535000000001,1024.0535
2021-06-30 21:36:00,1000.0486000000001,1024.0486
2021-06-30 21:37:00,1000.066,1024.066
2021-06-30 21:38:00,1000.0919,1024.0919
2021-06-30 21:39:00,1000.1138000000001,1024.1138
2021-06-30 21:40:00,1000.1525,1024.1525000000001
2021-06-30 21:41:00,1000.1725,1024.1725000000001
2021-06-30 21:42:00,1000.1777000000001,1024.1777000000002
2021-06-30 21:43:00,1000.1648,1024.1648
2021-06-30 21:44:00,1000.1454,1024.1453999999999
2021-06-30 21:45:00,1000.1174000000001,1024.1174
2021-06-30 21:46:00,1000.0884,1024.0884
2021-06-30 21:47:00,1000.0486000000001,1024.0486
2021-06-30 21:48:00,1000.0599000000001,1024.0599000000002
2021-06-30 21:49:00,1000.0742,1024.0742
2021-06-30 21:50:00,1000.0536000000001,1024.0536000000002
2021-06-30 21:51:00,1000.0539,1024.0538999999999
2021-06-30 21:52:00,1000.0484,1024.0484000000001
2021-06-30 21:53:00,1000.065,1024.065
2021-06-30 21:54:00,1000.0642,1024.0642
2021-06-30 21:55:00,1000.0494,1024.0493999999999
2021-06-30 21:56:00,1000.0533,1024.0533
2021-06-30 21:57:00,1000.0569,1024.0569
2021-06-30 21:58:00,1000.0424,1024.0424
2021-06-30 21:59:00,1000.0181,1024.0181
2021-06-30 22:00:00,1000.0024000000001,1024.0024
2021-06-30 22:01:00,1000.0145,1024.0145
2021-06-30 22:02:00,1000.0097000000001,1024.0097
2021-06-30 22:03:00,1000.007,1024.007
2021-06-30 22:04:00,999.9979,1023.9979
2021-06-30 22:05:00,1000.0195,1024.0194999999999
2021-06-30 22:06:00,1000.0091000000001,1024.0091000000002
2021-06-30 22:07:00,1000.0109,1024.0109
2021-06-30 22:08:00,999.9873,1023.9873
2021-06-30 22:09:00,999.9649000000001,1023.9649000000001
2021-06-30 22:10:00,999.9763,1023.9763
2021-06-30 22:11:00,999.9658000000001,1023.9658000000001
2021-06-30 22:12:00,999.9712,1023.9712
2021-06-30 22:13:00,999.988,1023.988
2021-06-30 22:14:00,999.9888000000001,1023.9888000000001
2021-06-30 22:15:00,999.9748,1023.9748
2021-06-30 22:16:00,999.9673,1023.9673
2021-06-30 22:17:00,999.9709,1023.9709
2021-06-30 22:18:00,999.9499000000001,1023.9499000000001
2021-06-30 22:19:00,999.9341000000001,1023.9341000000001
2021-06-30 22:20:00,999.9569,1023.9569
2021-06-30 22:21:00,999.9584,1023.9584
2021-06-30 22:22:00,999.9738000000001,1023.9738000000001
2021-06-30 22:23:00,999.9739999999999,1023.9739999999999
2021-06-30 22:24:00,999.992,1023.992
2021-06-30 22:25:00,1000.0402000000001,1024.0402000000001
2021-06-30 22:26:00,1000.0625,1024.0625
2021-06-30 22:27:00,1000.1008,1024.1008000000002
2021-06-30 22:28:00,1000.1039000000001,1024.1039
2021-06-30 22:29:00,1000.0998,1024.0998
2021-06-30 22:30:00,1000.1073,1024.1073000000001
2021-06-30 22:31:00,1000.1409,1024.1408999999999
2021-06-30 22:32:00,1000.1556,1024.1556
2021-06-30 22:33:00,1000.172,1024.172
2021-06-30 22:34:00,1000.2013000000001,1024.2013000000002
2021-06-30 22:35:00,1000.2017,1024.2017
2021-06-30 22:36:00,1000.1888,1024.1888
2021-06-30 22:37:00,1000.1818,1024.1817999999998
2021-06-30 22:38:00,1000.1697,1024.1697
2021-06-30 22:39:00,1000.1600999999999,1024.1601
2021-06-30 22:40:00,1000.1442,1024.1442
2021-06-30 22:41:00,1000.1381,1024.1381000000001
2021-06-30 22:42:00,1000.1557,1024.1557
2021-06-30 22:43:00,1000.1505000000001,1024.1505000000002
2021-06-30 22:44:00,1000.1605000000001,1024.1605
2021-06-30 22:45:00,1000.1669,1024.1669000000002
2021-06-30 22:46:00,1000.1703,1024.1703
2021-06-30 22:47:00,1000.1692999999999,1024.1693
2021-06-30 22:48:00,1000.1573,1024.1572999999999
2021-06-30 22:49:00,1000.1388000000001,1024.1388000000002
2021-06-30 22:50:00,1000.1321,1024.1321
2021-06-30 22:51:00,1000.14,1024.1399999999999
2021-06-30 22:52:00,1000.157,1024.1570000000002
2021-06-30 22:53:00,1000.1927000000001,1024.1927
2021-06-30 22:54:00,1000.1952000000001,1024.1952
2021-06-30 22:55:00,1000.2288000000001,1024.2288
2021-06-30 22:56:00,1000.2162,1024.2161999999998
2021-06-30 22:57:00,1000.2431,1024.2431000000001
2021-06-30 22:58:00,1000.2489,1024.2489
2021-06-30 22:59:00,1000.2495,1024.2495
2021-06-30 23:00:00,1000.2710999999999,1024.2711
2021-06-30 23:01:00,1000.2741000000001,1024.2741
2021-06-30 23:02:00,1000.3019,1024.3019
2021-06-30 23:03:00,1000.3203,1024.3202999999999
2021-06-30 23:04:00,1000.2934,1024.2934
2021-06-30 23:05:00,1000.2633999999999,1024.2633999999998
2021-06-30 23:06:00,1000.2641000000001,1024.2641
2021-06-30 23:07:00,1000.265,1024.2649999999999
2021-06-30 23:08:00,1000.3305,1024.3305
2021-06-30 23:09:00,1000.3205,1024.3205
2021-06-30 23:10:00,1000.3164,1024.3164000000002
2021-06-30 23:11:00,1000.3442,1024.3442
2021-06-30 23:12:00,1000.3881,1024.3881000000001
2021-06-30 23:13:00,1000.3777000000001,1024.3777
2021-06-30 23:14:00,1000.375,1024.375
2021-06-30 23:15:00,1000.3783999999999,1024.3784
2021-06-30 23:16:00,1000.3875,1024.3875
2021-06-30 23:17:00,1000.3997,1024.3997
2021-06-30 23:18:00,1000.44045,1024.44045
2021-06-30 23:19:00,1000.4655,1024.4655
2021-06-30 23:20:00,1000.4967,1024.4967000000001
2021-06-30 23:21:00,1000.5188,1024.5188
2021-06-30 23:22:00,1000.5514000000001,1024.5514
2021-06-30 23:23:00,1000.5428,1024.5428000000002
2021-06-30 23:24:00,1000.5241000000001,1024.5241
2021-06-30 23:25:00,1000.5222,1024.5221999999999
2021-06-30 23:26:00,1000.5316,1024.5316
2021-06-30 23:27:00,1000.5311,1024.5311000000002
2021-06-30 23:28:00,1000.5814,1024.5814
2021-06-30 23:29:00,1000.6105,1024.6105
2021-06-30 23:30:00,1000.6148,1024.6147999999998
2021-06-30 23:31:00,1000.6444,1024.6444000000001
2021-06-30 23:32:00,1000.6091,1024.6091000000001
2021-06-30 23:33:00,1000.5630000000001,1024.563
2021-06-30 23:34:00,1000.6047,1024.6046999999999
2021-06-30 23:35:00,1000.6297000000001,1024.6297
2021-06-30 23:36:00,1000.59635,1024.59635
2021-06-30 23:37:00,1000.5817999999999,1024.5818
2021-06-30 23:38:00,1000.5796000000001,1024.5796
2021-06-30 23:39:00,1000.5842,1024.5842
2021-06-30 23:40:00,1000.5830000000001,1024.583
2021-06-30 23:41:00,1000.5588,1024.5588
2021-06-30 23:42:00,1000.5811,1024.5810999999999
2021-06-30 23:43:00,1000.5583,1024.5583000000001
2021-06-30 23:44:00,1000.6116000000001,1024.6116000000002
2021-06-30 23:45:00,1000.6195,1024.6195
2021-06-30 23:46:00,,
2021-06-30 23:47:00,1000.6133000000001,1024.6133
2021-06-30 23:48:00,1000.6093,1024.6093
2021-06-30 23:49:00,1000.6560000000001,1024.656
2021-06-30 23:50:00,1000.6661,1024.6661
2021-06-30 23:51:00,1000.6650999999999,1024.6651
2021-06-30 23:52:00,1000.7252000000001,1024.7252
2021-06-30 23:53:00,1000.7211,1024.7211
2021-06-30 23:54:00,1000.7138000000001,1024.7138
2021-06-30 23:55:00,1000.7277,1024.7277
2021-06-30 23:56:00,1000.7558,1024.7558
2021-06-30 23:57:00,1000.7406,1024.7406
2021-06-30 23:58:00,1000.7455000000001,1024.7455
2021-06-30 23:59:00,1000.7633999999999,1024.7633999999998
2021-07-01 00:00:00,1000.7725,1024.7725
2021-07-01 00:01:00,1000.7936000000001,1024.7936
2021-07-01 00:02:00,1000.8356,1024.8355999999999
2021-07-01 00:03:00,1000.8408000000001,1024.8408
2021-07-01 00:04:00,1000.8253,1024.8253
2021-07-01 00:05:00,1000.8598,1024.8598
2021-07-01 00:06:00,1000.8584,1024.8584
2021-07-01 00:07:00,1000.8711000000001,1024.8711
2021-07-01 00:08:00,1000.8813000000001,1024.8813
2021-07-01 00:09:00,1000.9092,1024.9092
2021-07-01 00:10:00,1000.8703,1024.8703
2021-07-01 00:11:00,1000.8809,1024.8809
2021-07-01 00:12:00,1000.8477500000001,1024.8477500000001
2021-07-01 00:13:00,1000.8745,1024.8745
2021-07-01 00:14:00,1000.8766,1024.8766
2021-07-01 00:15:00,1000.8718,1024.8718
2021-07-01 00:16:00,1000.8797000000001,1024.8797
2021-07-01 00:17:00,1000.8739,1024.8739
2021-07-01 00:18:00,1000.9155000000001,1024.9155
2021-07-01 00:19:00,1000.945,1024.9450000000002
2021-07-01 00:20:00,1000.9111,1024.9111
2021-07-01 00:21:00,1000.8839,1024.8839
2021-07-01 00:22:00,1000.8903,1024.8903
2021-07-01 00:23:00,1000.8657000000001,1024.8657
2021-07-01 00:24:00,1000.8608,1024.8608
2021-07-01 00:25:00,1000.8695,1024.8695
2021-07-01 00:26:00,1000.8451,1024.8451
2021-07-01 00:27:00,1000.8222999999999,1024.8222999999998
2021-07-01 00:28:00,1000.8431,1024.8431
2021-07-01 00:29:00,1000.88255,1024.88255
2021-07-01 00:30:00,1000.8957000000001,1024.8957
2021-07-01 00:31:00,1000.9208,1024.9207999999999
2021-07-01 00:32:00,1000.9319,1024.9319
2021-07-01 00:33:00,1000.9419,1024.9419
2021-07-01 00:34:00,1000.9561,1024.9560999999999
2021-07-01 00:35:00,1000.9417,1024.9416999999999
2021-07-01 00:36:00,1000.9236000000001,1024.9236
2021-07-01 00:37:00,1000.9298,1024.9298
2021-07-01 00:38:00,1000.9397,1024.9397
2021-07-01 00:39:00,1000.9095,1024.9095
2021-07-01 00:40:00,1000.9023,1024.9023
2021-07-01 00:41:00,1000.8889,1024.8889
2021-07-01 00:42:00,1000.8921000000001,1024.8921
2021-07-01 00:43:00,1000.8956,1024.8955999999998
2021-07-01 00:44:00,1000.9255,1024.9255
2021-07-01 00:45:00,1000.9008,1024.9008
2021-07-01 00:46:00,1000.907,1024.9070000000002
2021-07-01 00:47:00,1000.9274,1024.9274
2021-07-01 00:48:00,1000.9171000000001,1024.9171000000001
2021-07-01 00:49:00,1000.9369,1024.9369000000002
2021-07-01 00:50:00,1000.9289,1024.9288999999999
2021-07-01 00:51:00,1000.9681,1024.9681
2021-07-01 00:52:00,1000.9359,1024.9359
2021-07-01 00:53:00,1000.9123,1024.9123
2021-07-01 00:54:00,1000.8692,1024.8692
2021-07-01 00:55:00,1000.8406,1024.8406
2021-07-01 00:56:00,1000.8560000000001,1024.8560000000002
2021-07-01 00:57:00,1000.8809,1024.8809
2021-07-01 00:58:00,1000.8817,1024.8817
2021-07-01 00:59:00,1000.8436,1024.8436000000002
2021-07-01 01:00:00,1000.8091000000001,1024.8091
2021-07-01 01:01:00,1000.7494,1024.7494000000002
2021-07-01 01:02:00,1000.7547999999999,1024.7548
2021-07-01 01:03:00,1000.752,1024.752
2021-07-01 01:04:00,1000.7309,1024.7309
2021-07-01 01:05:00,1000.6812500000001,1024.68125
2021-07-01 01:06:00,1000.6626,1024.6626
2021-07-01 01:07:00,1000.6325,1024.6325000000002
2021-07-01 01:08:00,1000.5991,1024.5991
2021-07-01 01:09:00,1000.6025000000001,1024.6025
2021-07-01 01:10:00,1000.5942,1024.5942
2021-07-01 01:11:00,1000.6123,1024.6123
2021-07-01 01:12:00,1000.6147000000001,1024.6147
2021-07-01 01:13:00,1000.5833,1024.5833
2021-07-01 01:14:00,1000.5650999999999,1024.5650999999998
2021-07-01 01:15:00,1000.5798,1024.5798
2021-07-01 01:16:00,1000.5898,1024.5898
2021-07-01 01:17:00,1000.5805,1024.5805
2021-07-01 01:18:00,1000.5808000000001,1024.5808000000002
2021-07-01 01:19:00,1000.5655,1024.5655000000002
2021-07-01 01:20:00,1000.6085,1024.6085
2021-07-01 01:21:00,1000.5983,1024.5983
2021-07-01 01:22:00,1000.55535,1024.55535
2021-07-01 01:23:00,1000.5632,1024.5632
2021-07-01 01:24:00,1000.5038000000001,1024.5038
2021-07-01 01:25:00,1000.4871,1024.4871
2021-07-01 01:26:00,1000.5151,1024.5151
2021-07-01 01:27:00,1000.5398,1024.5398
2021-07-01 01:28:00,1000.5272,1024.5272
2021-07-01 01:29:00,1000.5734,1024.5734
2021-07-01 01:30:00,1000.5473,1024.5473
2021-07-01 01:31:00,1000.5853,1024.5853
2021-07-01 01:32:00,1000.5971000000001,1024.5971
2021-07-01 01:33:00,1000.565,1024.565
2021-07-01 01:34:00,1000.5698,1024.5698
2021-07-01 01:35:00,1000.5255000000001,1024.5255000000002
2021-07-01 01:36:00,1000.5756,1024.5756000000001
2021-07-01 01:37:00,1000.5473,1024.5473
2021-07-01 01:38:00,1000.5392,1024.5392000000002
2021-07-01 01:39:00,1000.538,1024.538
2021-07-01 01:40:00,1000.51945,1024.51945
2021-07-01 01:41:00,1000.4709,1024.4709
2021-07-01 01:42:00,1000.4333,1024.4333000000001
2021-07-01 01:43:00,1000.4542,1024.4542000000001
2021-07-01 01:44:00,1000.4416000000001,1024.4416
2021-07-01 01:45:00,1000.4652000000001,1024.4652
2021-07-01 01:46:00,1000.4773,1024.4773
2021-07-01 01:47:00,1000.4597,1024.4596999999999
2021-07-01 01:48:00,1000.4398,1024.4398
2021-07-01 01:49:00,1000.4250999999999,1024.4251
2021-07-01 01:50:00,1000.4294000000001,1024.4294
2021-07-01 01:51:00,1000.4406,1024.4406
2021-07-01 01:52:00,1000.4597,1024.4596999999999
2021-07-01 01:53:00,1000.4744000000001,1024.4744
2021-07-01 01:54:00,1000.4592,1024.4592
2021-07-01 01:55:00,1000.4377000000001,1024.4377
2021-07-01 01:56:00,1000.4267,1024.4267
2021-07-01 01:57:00,1000.3684,1024.3683999999998
2021-07-01 01:58:00,1000.3447,1024.3447
2021-07-01 01:59:00,1000.3186000000001,1024.3186
2021-07-01 02:00:00,1000.3184,1024.3184
2021-07-01 02:01:00,1000.3317,1024.3317
2021-07-01 02:02:00,1000.3444000000001,1024.3444
2021-07-01 02:03:00,1000.3419,1024.3419
2021-07-01 02:04:00,1000.3409,1024.3409000000001
2021-07-01 02:05:00,1000.3439999999999,1024.344
2021-07-01 02:06:00,1000.3477,1024.3477
2021-07-01 02:07:00,1000.3371000000001,1024.3371000000002
2021-07-01 02:08:00,1000.3213000000001,1024.3213
2021-07-01 02:09:00,1000.3155,1024.3155000000002
2021-07-01 02:10:00,1000.3445,1024.3445000000002
2021-07-01 02:11:00,1000.3458,1024.3458
2021-07-01 02:12:00,1000.3359,1024.3359
2021-07-01 02:13:00,1000.3402000000001,1024.3402
2021-07-01 02:14:00,1000.3330000000001,1024.333
2021-07-01 02:15:00,1000.2919,1024.2919000000002
2021-07-01 02:16:00,1000.2395,1024.2395000000001
2021-07-01 02:17:00,1000.2825,1024.2825
2021-07-01 02:18:00,1000.2761,1024.2761
2021-07-01 02:19:00,1000.2697000000001,1024.2697
2021-07-01 02:20:00,1000.2577000000001,1024.2577
2021-07-01 02:21:00,1000.2595,1024.2595000000001
2021-07-01 02:22:00,1000.2792000000001,1024.2792
2021-07-01 02:23:00,1000.2660000000001,1024.266
2021-07-01 02:24:00,1000.2842,1024.2842
2021-07-01 02:25:00,1000.265,1024.2649999999999
2021-07-01 02:26:00,1000.2542,1024.2541999999999
2021-07-01 02:27:00,1000.2655000000001,1024.2655
2021-07-01 02:28:00,1000.2525,1024.2525
2021-07-01 02:29:00,1000.3028,1024.3028
2021-07-01 02:30:00,1000.2913000000001,1024.2913
2021-07-01 02:31:00,1000.334,1024.3339999999998
2021-07-01 02:32:00,1000.355,1024.355
2021-07-01 02:33:00,1000.3343500000001,1024.33435
2021-07-01 02:34:00,1000.2691000000001,1024.2691
2021-07-01 02:35:00,1000.3163000000001,1024.3163
2021-07-01 02:36:00,1000.2923,1024.2923
2021-07-01 02:37:00,1000.2823,1024.2822999999999
2021-07-01 02:38:00,1000.3003,1024.3002999999999
2021-07-01 02:39:00,1000.2878000000001,1024.2878
2021-07-01 02:40:00,1000.3054,1024.3054
2021-07-01 02:41:00,1000.3353,1024.3353
2021-07-01 02:42:00,1000.2959,1024.2959
2021-07-01 02:43:00,1000.2991000000001,1024.2991000000002
2021-07-01 02:44:00,1000.2811,1024.2811000000002
2021-07-01 02:45:00,1000.2613000000001,1024.2613000000001
2021-07-01 02:46:00,1000.2489999999999,1024.2489999999998
2021-07-01 02:47:00,1000.2067,1024.2067
2021-07-01 02:48:00,1000.2153,1024.2152999999998
2021-07-01 02:49:00,1000.2053,1024.2053
2021-07-01 02:50:00,1000.18965,1024.18965
2021-07-01 02:51:00,1000.2438000000001,1024.2438000000002
2021-07-01 02:52:00,1000.2425999999999,1024.2426
2021-07-01 02:53:00,1000.2438000000001,1024.2438000000002
2021-07-01 02:54:00,1000.2608,1024.2608
2021-07-01 02:55:00,1000.2275000000001,1024.2275
2021-07-01 02:56:00,1000.2267,1024.2267000000002
2021-07-01 02:57:00,1000.2198,1024.2197999999999
2021-07-01 02:58:00,1000.2052000000001,1024.2052
2021-07-01 02:59:00,1000.1661,1024.1661
2021-07-01 03:00:00,1000.1475,1024.1475
2021-07-01 03:01:00,1000.1055,1024.1055000000001
2021-07-01 03:02:00,1000.1197999999999,1024.1198
2021-07-01 03:03:00,1000.1234,1024.1234
2021-07-01 03:04:00,1000.132,1024.132
2021-07-01 03:05:00,1000.1302000000001,1024.1302
2021-07-01 03:06:00,1000.1514999999999,1024.1515
2021-07-01 03:07:00,1000.1578000000001,1024.1578
2021-07-01 03:08:00,1000.1511,1024.1511
2021-07-01 03:09:00,1000.1347999999999,1024.1347999999998
2021-07-01 03:10:00,1000.1427000000001,1024.1427
2021-07-01 03:11:00,1000.1303,1024.1303
2021-07-01 03:12:00,1000.1203,1024.1203
2021-07-01 03:13:00,1000.0857000000001,1024.0857
2021-07-01 03:14:00,1000.1188000000001,1024.1188000000002
2021-07-01 03:15:00,1000.102,1024.1019999999999
2021-07-01 03:16:00,1000.1109,1024.1109000000001
2021-07-01 03:17:00,1000.0995,1024.0995
2021-07-01 03:18:00,1000.0774000000001,1024.0774000000001
2021-07-01 03:19:00,1000.0744000000001,1024.0744
2021-07-01 03:20:00,1000.0486000000001,1024.0486
2021-07-01 03:21:00,1000.0391000000001,1024.0391
2021-07-01 03:22:00,1000.0542,1024.0542
2021-07-01 03:23:00,1000.027,1024.027
2021-07-01 03:24:00,999.9917,1023.9917
2021-07-01 03:25:00,999.9791,1023.9791
2021-07-01 03:26:00,999.937,1023.937
2021-07-01 03:27:00,999.9364999999999,1023.9364999999999
2021-07-01 03:28:00,999.9227000000001,1023.9227000000001
2021-07-01 03:29:00,999.9341000000001,1023.9341000000001
2021-07-01 03:30:00,999.9463000000001,1023.9463000000001
2021-07-01 03:31:00,999.9452000000001,1023.9452000000001
2021-07-01 03:32:00,999.9511,1023.9511
2021-07-01 03:33:00,1000.0047999999999,1024.0048
2021-07-01 03:34:00,999.9952000000001,1023.9952000000001
2021-07-01 03:35:00,1000.0009,1024.0009
2021-07-01 03:36:00,1000.0069000000001,1024.0069
2021-07-01 03:37:00,999.9909,1023.9909
2021-07-01 03:38:00,999.9884,1023.9884
2021-07-01 03:39:00,999.9994,1023.9994
2021-07-01 03:40:00,1000.0059,1024.0059
2021-07-01 03:41:00,1000.008,1024.008
2021-07-01 03:42:00,1000.0177000000001,1024.0177
2021-07-01 03:43:00,1000.0029000000001,1024.0029
2021-07-01 03:44:00,1000.024,1024.024
2021-07-01 03:45:00,1000.0111,1024.0111000000002
2021-07-01 03:46:00,1000.028,1024.028
2021-07-01 03:47:00,1000.0322,1024.0322
2021-07-01 03:48:00,1000.0509,1024.0509
2021-07-01 03:49:00,1000.0498,1024.0498
